Time stamp;;;Electrical load [MWh];;;;Water consumption [m3/h];;;Solar data [Wh/m2];;;Wind speed [10 magl] [m/s];;;Temperature at 2m [¡C];;
Month;Hour of the day;Hour of the year;Load A;Load B;Load A + random;Load B + random;Regime1 (m?/h);Regime2 (m?/h);Regime3 (m?/h); IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 ; IDEAM ; MERRA2; ERA5 
2;23;1031;5.1;5.2;5.0;5.2;0.0;112.0;42.7;0;0;0;3.825;6.48;4.879; 29.66 ;24.91;25.679
2;24;1032;4.9;5.2;4.9;5.2;0.0;112.0;18.4;0;0;0;3.95;6.36;4.799; 29.28 ;24.84;25.383
2;1;1033;4.7;4.7;4.6;4.6;0.0;112.0;10.0;0;0;0;4.258;6.27;4.804; 28.89 ;24.76;25.089
2;2;1034;4.7;4.4;4.7;4.4;0.0;112.0;2.5;0;0;0;4.55;6.13;4.922; 28.51 ;24.65;24.917
2;3;1035;4.6;4.6;4.6;4.6;0.0;112.0;3.8;0;0;0;4.183;6.22;4.632; 28.12 ;24.82;24.761
2;4;1036;4.5;5.2;4.4;5.2;0.0;112.0;7.5;0;0;0;4.817;7.01;5.29; 27.74 ;25.76;24.726
2;5;1037;4.4;5.0;4.3;5.1;0.0;112.0;16.3;0;0;0;4.408;7.27;5.083; 27.35 ;27.12;24.68
2;6;1038;4.4;5.4;4.4;5.4;0.0;112.0;42.7;0;0;0;4.4;6.91;5.204; 26.97 ;28.43;24.647
2;7;1039;4.5;5.6;4.6;5.6;0.0;112.0;113.1;0;0.0001;0;4.167;6.37;5.164; 26.58 ;29.46;24.709
2;8;1040;4.6;5.5;4.6;5.6;0.0;112.0;191.7;26;51.2979;23.63;4.45;6.06;5.634; 26.20 ;30.32;24.894
2;9;1041;4.5;5.2;4.5;5.2;298.8;112.0;72.6;176.2;226.2535;154.49;5.333;5.92;7.188; 27.33 ;30.92;25.903
2;10;1042;4.4;5.2;4.3;5.3;298.8;112.0;84.2;338.4;478.6552;333.88;5.167;5.84;6.945; 28.47 ;31.16;27.539
2;11;1043;4.6;5.1;4.7;5.1;298.8;112.0;70.4;491.6;674.6118;439.04;5.208;5.88;6.23; 29.60 ;31.08;29.144
2;12;1044;4.7;5.0;4.7;5.0;298.8;112.0;226.2;469.6;806.5913;598.35;4.9;6.06;5.842; 30.73 ;30.62;30.798
2;13;1045;4.6;5.1;4.6;5.1;298.8;112.0;324.2;635.8;891.8546;664.32;4.875;6.37;5.49; 31.87 ;29.76;31.837
2;14;1046;4.5;5.2;4.6;5.2;298.8;112.0;451.1;727.9;896.7466;706.07;5.342;6.41;5.447; 33.00 ;28.48;32.434
2;15;1047;4.7;5.0;4.6;5.0;298.8;112.0;256.1;679.8;796.4105;533.47;5.725;6.56;5.508; 32.00 ;27.35;31.83
2;16;1048;4.8;5.1;4.9;5.2;298.8;112.0;58.9;618.7;636.6785;510.82;6.058;6.62;5.89; 31.00 ;26.53;31.662
2;17;1049;4.8;5.3;4.8;5.3;298.8;112.0;99.3;385.5;426.0351;380.36;5.875;6.3;5.745; 30.00 ;25.99;30.953
2;18;1050;5.4;5.1;5.4;5.1;0.0;112.0;103.4;201.2;197.7489;201.85;4.867;5.92;5.69; 29.00 ;25.68;30.422
2;19;1051;5.6;4.9;5.7;4.8;0.0;112.0;126.9;40;21.9757;50.02;5.183;6.08;5.558; 28.00 ;25.53;29.485
2;20;1052;5.4;4.8;5.4;4.7;0.0;112.0;140.6;0;0;0;4.883;6.12;5.823; 27.77 ;25.40;28.511
2;21;1053;5.2;5.1;5.2;5.0;0.0;112.0;126.9;0;0;0;4.35;6.03;5.695; 27.54 ;25.23;27.426
2;22;1054;5.1;5.0;5.2;5.0;0.0;112.0;99.3;0;0;0;2.783;6.07;5.41; 27.31 ;25.06;26.65
2;23;1055;5.1;5.2;5.0;5.1;0.0;112.0;42.7;0;0;0;1.875;6.26;4.838; 27.08 ;24.92;26.131
2;24;1056;4.9;5.2;4.9;5.3;0.0;112.0;18.4;0;0;0;1.592;6.41;4.223; 26.85 ;24.81;25.79
2;1;1057;4.7;4.7;4.7;4.8;0.0;112.0;10.0;0;0;0;1.083;6.54;3.665; 26.62 ;24.71;25.596
2;2;1058;4.7;4.4;4.6;4.3;0.0;112.0;2.5;0;0;0;1.167;6.49;3.7; 26.38 ;24.63;25.485
2;3;1059;4.6;4.6;4.6;4.5;0.0;112.0;3.8;0;0;0;1.067;6.62;3.661; 26.15 ;24.79;25.233
2;4;1060;4.5;5.2;4.5;5.2;0.0;112.0;7.5;0;0;0;1.017;7.4;3.646; 25.92 ;25.61;25.046
2;5;1061;4.4;5.0;4.5;4.9;0.0;112.0;16.3;0;0;0;1.475;7.69;3.927; 25.69 ;26.81;24.893
2;6;1062;4.4;5.4;4.3;5.5;0.0;112.0;42.7;0;0;0;1.583;7.62;3.981; 25.46 ;28.10;24.813
2;7;1063;4.5;5.6;4.5;5.7;0.0;112.0;113.1;0;0.0001;0;2.833;7.2;4.07; 25.23 ;29.25;24.729
2;8;1064;4.6;5.5;4.5;5.5;0.0;112.0;191.7;21;46.7501;22.74;3.658;6.88;4.372; 25.00 ;30.11;24.918
2;9;1065;4.5;5.2;4.5;5.2;298.8;112.0;72.6;112.1;227.5385;157.44;4.908;6.86;5.929; 25.65 ;30.65;25.916
2;10;1066;4.4;5.2;4.4;5.2;298.8;112.0;84.2;153.2;460.5113;327.09;4.525;6.91;6.788; 26.30 ;30.80;27.318
2;11;1067;4.6;5.1;4.6;5.2;298.8;112.0;70.4;219.3;671.4103;383.41;5.233;7;6.931; 26.95 ;30.65;28.485
2;12;1068;4.7;5.0;4.7;5.0;298.8;112.0;226.2;708.9;841.1581;494.67;5.75;7.1;6.987; 27.60 ;30.17;29.749
2;13;1069;4.6;5.1;4.6;5.1;298.8;112.0;324.2;559.7;916.8802;545.18;4.108;7.21;6.733; 28.25 ;29.32;30.845
2;14;1070;4.5;5.2;4.4;5.2;298.8;112.0;451.1;496.6;894.8594;522.54;3.867;7.35;6.63; 28.90 ;28.11;31.376
2;15;1071;4.7;5.0;4.8;5.0;298.8;112.0;256.1;379.5;779.9366;544.1;4.475;7.01;6.468; 28.50 ;27.03;31.4
2;16;1072;4.8;5.1;4.8;5.0;298.8;112.0;58.9;239.3;623.2045;469.47;5.125;6.56;6.65; 28.10 ;26.31;31.289
2;17;1073;4.8;5.3;4.8;5.3;298.8;112.0;99.3;231.3;417.4432;311.24;5.975;5.92;6.72; 27.70 ;25.82;30.661
2;18;1074;5.4;5.1;5.3;5.0;0.0;112.0;103.4;135.2;192.3057;195.25;5.367;5.3;6.852; 27.30 ;25.48;29.942
2;19;1075;5.6;4.9;5.6;4.8;0.0;112.0;126.9;34;24.8871;42.73;4.675;4.93;6.477; 26.90 ;25.20;28.86
2;20;1076;5.4;4.8;5.4;4.8;0.0;112.0;140.6;0;0;0;4.192;5.07;6.44; 26.70 ;25.00;27.849
2;21;1077;5.2;5.1;5.2;5.0;0.0;112.0;126.9;0;0;0;3.292;5.29;5.957; 26.50 ;24.82;27.019
2;22;1078;5.1;5.0;5.2;5.1;0.0;112.0;99.3;0;0;0;2.408;5.25;5.341; 26.30 ;24.66;26.378
2;23;1079;5.1;5.2;5.1;5.1;0.0;112.0;42.7;0;0;0;1.9;5.37;4.936; 26.10 ;24.52;25.94
2;24;1080;4.9;5.2;4.8;5.3;0.0;112.0;18.4;0;0;0;0.933;5.47;4.636; 25.90 ;24.42;25.619
2;1;1081;4.7;4.7;4.7;4.8;0.0;112.0;10.0;0;0;0;1.858;5.41;4.372; 25.70 ;24.32;25.396
2;2;1082;4.7;4.4;4.7;4.4;0.0;112.0;2.5;0;0;0;2.275;5.45;4.369; 25.50 ;24.30;25.152
2;3;1083;4.6;4.6;4.5;4.6;0.0;112.0;3.8;0;0;0;1.858;5.71;4.698; 25.30 ;24.53;25.124
2;4;1084;4.5;5.2;4.5;5.2;0.0;112.0;7.5;0;0;0;1.808;6.53;4.724; 25.10 ;25.55;24.821
2;5;1085;4.4;5.0;4.4;5.0;0.0;112.0;16.3;0;0;0;1.85;6.97;5; 24.90 ;26.98;24.661
2;6;1086;4.4;5.4;4.4;5.5;0.0;112.0;42.7;0;0;0;1.192;6.79;5.233; 24.70 ;28.37;24.559
2;7;1087;4.5;5.6;4.6;5.7;0.0;112.0;113.1;0;0.0002;0;1.683;6.45;5.341; 24.50 ;29.52;24.427
2;8;1088;4.6;5.5;4.7;5.5;0.0;112.0;191.7;29;47.2048;19.1;2.933;6.27;5.853; 24.30 ;30.42;24.484
2;9;1089;4.5;5.2;4.6;5.2;298.8;112.0;72.6;183.2;212.8879;126.23;5.808;6.2;7.154; 25.77 ;31.04;25.497
2;10;1090;4.4;5.2;4.4;5.2;298.8;112.0;84.2;247.3;477.9903;299.52;6.017;6.12;7.578; 27.23 ;31.32;27.026
2;11;1091;4.6;5.1;4.7;5.2;298.8;112.0;70.4;477.6;689.4391;355.25;6.675;6.14;7.437; 28.70 ;31.28;28.098
2;12;1092;4.7;5.0;4.7;5.0;298.8;112.0;226.2;477.6;823.879;512.1;6.25;6.33;7.409; 30.17 ;30.91;29.536
2;13;1093;4.6;5.1;4.6;5.0;298.8;112.0;324.2;454.5;896.1505;666.39;6.025;6.63;7.118; 31.63 ;30.15;31.077
2;14;1094;4.5;5.2;4.4;5.3;298.8;112.0;451.1;847;891.4769;626.81;5.992;6.73;6.578; 33.10 ;28.89;31.937
2;15;1095;4.7;5.0;4.7;5.1;298.8;112.0;256.1;749.9;820.7844;568.91;5.042;6.94;5.961; 32.14 ;27.62;32.08
2;16;1096;4.8;5.1;4.9;5.0;298.8;112.0;58.9;598.7;663.8193;476.85;4.833;6.96;5.956; 31.18 ;26.66;31.847
2;17;1097;4.8;5.3;4.7;5.2;298.8;112.0;99.3;372.4;454.2431;345.6;4.717;6.51;5.882; 30.22 ;26.01;31.537
2;18;1098;5.4;5.1;5.4;5.1;0.0;112.0;103.4;221.3;217.9381;207.26;3.433;6.37;6.015; 29.26 ;25.58;30.62
2;19;1099;5.6;4.9;5.7;4.9;0.0;112.0;126.9;47.1;29.3026;51.5;3.308;6.03;6.064; 28.30 ;25.21;29.436
2;20;1100;5.4;4.8;5.4;4.8;0.0;112.0;140.6;0;0;0;3.175;5.61;6.262; 28.11 ;24.90;28.373
2;21;1101;5.2;5.1;5.1;5.1;0.0;112.0;126.9;0;0;0;4.367;5.68;6.097; 27.92 ;24.67;27.477
2;22;1102;5.1;5.0;5.1;5.1;0.0;112.0;99.3;0;0;0;5.092;5.83;5.868; 27.72 ;24.51;26.704
2;23;1103;5.1;5.2;5.0;5.1;0.0;112.0;42.7;0;0;0;4.4;5.8;5.678; 27.53 ;24.35;26.167
2;24;1104;4.9;5.2;4.9;5.2;0.0;112.0;18.4;0;0;0;4.567;5.74;5.483; 27.34 ;24.23;25.809
2;1;1105;4.7;4.7;4.6;4.8;0.0;112.0;10.0;0;0;0;4.25;5.78;5.325; 27.15 ;24.21;25.603
2;2;1106;4.7;4.4;4.6;4.3;0.0;112.0;2.5;0;0;0;4.058;5.86;5.26; 26.95 ;24.24;25.278
2;3;1107;4.6;4.6;4.5;4.7;0.0;112.0;3.8;0;0;0;3.35;6.29;5.155; 26.76 ;24.63;25.026
2;4;1108;4.5;5.2;4.4;5.3;0.0;112.0;7.5;0;0;0;4.042;7.17;5.263; 26.57 ;25.99;24.903
2;5;1109;4.4;5.0;4.3;4.9;0.0;112.0;16.3;0;0;0;4.067;7.37;5.124; 26.38 ;27.73;24.78
2;6;1110;4.4;5.4;4.3;5.5;0.0;112.0;42.7;0;0;0;3.942;7.06;5.069; 26.18 ;29.42;24.642
2;7;1111;4.5;5.6;4.5;5.7;0.0;112.0;113.1;0;0.0004;0;4.142;6.66;5.111; 25.99 ;30.82;24.541
2;8;1112;4.6;5.5;4.7;5.4;0.0;112.0;191.7;30;59.884;30.92;4.142;6.31;5.207; 25.80 ;31.86;24.8
2;9;1113;4.5;5.2;4.5;5.2;298.8;112.0;72.6;189.2;259.4379;186.49;5.183;6.11;6.713; 27.25 ;32.58;26.252
2;10;1114;4.4;5.2;4.3;5.2;298.8;112.0;84.2;424.5;516.9135;387.35;6.05;6;6.478; 28.70 ;32.95;28.149
2;11;1115;4.6;5.1;4.7;5.1;298.8;112.0;70.4;635.8;720.3257;565.07;5.958;6.06;6.346; 30.15 ;32.96;30.125
2;12;1116;4.7;5.0;4.8;4.9;298.8;112.0;226.2;779.9;873.4983;699.08;5.525;6.25;6.217; 31.60 ;32.52;31.934
2;13;1117;4.6;5.1;4.7;5.1;298.8;112.0;324.2;671.8;941.2277;755.1;5.725;6.53;6.076; 33.05 ;31.56;33.241
2;14;1118;4.5;5.2;4.4;5.2;298.8;112.0;451.1;831;929.8835;757.07;5.45;6.46;5.881; 34.50 ;30.00;34.005
2;15;1119;4.7;5.0;4.6;4.9;298.8;112.0;256.1;763.9;834.3428;710.21;5.233;6.05;5.54; 34.00 ;28.44;34.56
2;16;1120;4.8;5.1;4.9;5.0;298.8;112.0;58.9;612.7;673.9448;572.46;5.192;5.87;5.454; 33.50 ;27.30;34.379
2;17;1121;4.8;5.3;4.8;5.3;298.8;112.0;99.3;383.5;459.3363;360.96;4.733;5.31;5.55; 33.00 ;26.48;33.645
2;18;1122;5.4;5.1;5.4;5.0;0.0;112.0;103.4;230.3;217.0844;218.78;4.05;4.62;6.053; 32.50 ;25.92;32.629
2;19;1123;5.6;4.9;5.5;4.8;0.0;112.0;126.9;53.1;29.6178;49.82;2.825;4.44;6.018; 32.00 ;25.60;30.953
2;20;1124;5.4;4.8;5.4;4.8;0.0;112.0;140.6;0;0;0;2.517;4.42;6.155; 31.63 ;25.39;29.745
2;21;1125;5.2;5.1;5.2;5.1;0.0;112.0;126.9;0;0;0;2.7;4.34;6.076; 31.26 ;25.17;28.644
2;22;1126;5.1;5.0;5.1;5.0;0.0;112.0;99.3;0;0;0;2.9;4.25;5.797; 30.89 ;25.02;27.685
2;23;1127;5.1;5.2;5.2;5.2;0.0;112.0;42.7;0;0;0;3.675;3.9;5.351; 30.52 ;24.95;27.008
2;24;1128;4.9;5.2;4.8;5.2;0.0;112.0;18.4;0;0;0;4.442;3.54;5.079; 30.15 ;24.89;26.547
2;1;1129;4.7;4.7;4.8;4.7;0.0;112.0;10.0;0;0;0;4.55;3.62;4.975; 29.78 ;24.84;26.243
2;2;1130;4.7;4.4;4.6;4.4;0.0;112.0;2.5;0;0;0;4.975;4.05;5.044; 29.42 ;24.82;25.958
2;3;1131;4.6;4.6;4.6;4.7;0.0;112.0;3.8;0;0;0;4.1;4.55;4.657; 29.05 ;25.14;25.913
2;4;1132;4.5;5.2;4.4;5.3;0.0;112.0;7.5;0;0;0;3.492;5.82;4.477; 28.68 ;26.27;25.78
2;5;1133;4.4;5.0;4.4;5.0;0.0;112.0;16.3;0;0;0;3.908;6.16;4.413; 28.31 ;27.76;25.667
2;6;1134;4.4;5.4;4.3;5.5;0.0;112.0;42.7;0;0;0;4.625;5.99;4.267; 27.94 ;29.24;25.498
2;7;1135;4.5;5.6;4.5;5.7;0.0;112.0;113.1;0;0.0006;0;4.85;5.79;4.268; 27.57 ;30.35;25.407
2;8;1136;4.6;5.5;4.6;5.5;0.0;112.0;191.7;10;49.6498;21.86;4.2;5.53;4.861; 27.20 ;31.17;25.686
2;9;1137;4.5;5.2;4.4;5.1;298.8;112.0;72.6;53.1;196.211;123.57;3.367;5.36;5.963; 27.48 ;31.76;26.576
2;10;1138;4.4;5.2;4.3;5.2;298.8;112.0;84.2;99.1;398.6802;257.48;3.867;5.45;6.013; 27.77 ;32.02;28.16
2;11;1139;4.6;5.1;4.5;5.1;298.8;112.0;70.4;168.2;594.882;358.89;3.375;5.69;5.871; 28.05 ;31.99;29.752
2;12;1140;4.7;5.0;4.6;4.9;298.8;112.0;226.2;233.3;661.0251;512.59;3.108;5.82;5.638; 28.33 ;31.52;31.339
2;13;1141;4.6;5.1;4.7;5.1;298.8;112.0;324.2;400.5;714.9149;688.74;3.333;5.87;5.464; 28.62 ;30.64;32.792
2;14;1142;4.5;5.2;4.4;5.2;298.8;112.0;451.1;576.7;748.8943;720.84;3.383;5.69;5.394; 28.90 ;29.38;33.67
2;15;1143;4.7;5.0;4.7;4.9;298.8;112.0;256.1;628.8;694.0718;560.54;3.867;5.66;5.138; 29.00 ;28.23;32.513
2;16;1144;4.8;5.1;4.9;5.2;298.8;112.0;58.9;623.7;595.2191;413.54;4.858;5.89;5.403; 29.10 ;27.36;32.254
2;17;1145;4.8;5.3;4.8;5.3;298.8;112.0;99.3;401.5;408.0178;365.2;4.975;5.77;5.466; 29.20 ;26.66;32.045
2;18;1146;5.4;5.1;5.4;5.0;0.0;112.0;103.4;236.3;195.6754;202.34;3.842;5.24;5.348; 29.30 ;26.13;31.446
2;19;1147;5.6;4.9;5.7;5.0;0.0;112.0;126.9;52.1;29.4538;47.56;3.417;4.79;4.966; 29.40 ;25.69;30.464
2;20;1148;5.4;4.8;5.5;4.7;0.0;112.0;140.6;0;0;0;2.508;4.45;5.291; 29.11 ;25.27;29.499
2;21;1149;5.2;5.1;5.2;5.0;0.0;112.0;126.9;0;0;0;1.125;4.56;5.489; 28.82 ;24.91;28.664
2;22;1150;5.1;5.0;5.1;5.0;0.0;112.0;99.3;0;0;0;1.417;4.53;5.374; 28.52 ;24.67;27.817
2;23;1151;5.1;5.2;5.0;5.2;0.0;112.0;42.7;0;0;0;1.358;4.6;5.208; 28.23 ;24.54;27.131
2;24;1152;4.9;5.2;4.8;5.2;0.0;112.0;18.4;0;0;0;1.333;4.74;4.89; 27.94 ;24.45;26.643
2;1;1153;4.7;4.7;4.7;4.8;0.0;112.0;10.0;0;0;0;1.95;4.92;4.814; 27.65 ;24.46;26.19
2;2;1154;4.7;4.4;4.6;4.4;0.0;112.0;2.5;0;0;0;2.175;5.03;4.668; 27.35 ;24.50;25.776
2;3;1155;4.6;4.6;4.6;4.6;0.0;112.0;3.8;0;0;0;1.5;5.42;4.299; 27.06 ;24.83;25.652
2;4;1156;4.5;5.2;4.6;5.3;0.0;112.0;7.5;0;0;0;1.217;6.31;4.293; 26.77 ;26.06;25.353
2;5;1157;4.4;5.0;4.4;4.9;0.0;112.0;16.3;0;0;0;1.342;6.56;4.461; 26.48 ;27.71;25.227
2;6;1158;4.4;5.4;4.5;5.4;0.0;112.0;42.7;0;0;0;1.392;6.24;4.657; 26.18 ;29.17;25.265
2;7;1159;4.5;5.6;4.5;5.6;0.0;112.0;113.1;0;0.0006;0;2.492;5.85;4.539; 25.89 ;30.39;25.132
2;8;1160;4.6;5.5;4.7;5.4;0.0;112.0;191.7;16;61.8163;29.54;3.275;5.67;4.991; 25.60 ;31.32;25.215
2;9;1161;4.5;5.2;4.5;5.1;298.8;112.0;72.6;70.1;248.6813;170.83;4.608;5.67;6.519; 26.22 ;31.84;26.452
2;10;1162;4.4;5.2;4.4;5.2;298.8;112.0;84.2;136.2;522.6378;335.16;5.217;5.88;6.8; 26.83 ;31.99;28.007
2;11;1163;4.6;5.1;4.6;5.1;298.8;112.0;70.4;375.5;720.2063;442.09;5.067;6.28;6.527; 27.45 ;31.77;29.619
2;12;1164;4.7;5.0;4.7;5.1;298.8;112.0;226.2;814;870.0649;533.76;4.642;6.76;6.269; 28.07 ;31.12;30.962
2;13;1165;4.6;5.1;4.6;5.1;298.8;112.0;324.2;658.8;948.4127;694.26;5.125;7.36;6.021; 28.68 ;29.97;32.188
2;14;1166;4.5;5.2;4.4;5.2;298.8;112.0;451.1;853;904.6541;713.36;6.258;7.37;6.026; 29.30 ;28.50;32.495
2;15;1167;4.7;5.0;4.6;5.0;298.8;112.0;256.1;778.9;796.2095;609.97;6.517;6.64;5.965; 28.92 ;27.37;32.167
2;16;1168;4.8;5.1;4.9;5.1;298.8;112.0;58.9;630.8;657.2484;446.03;7.25;5.7;6.146; 28.54 ;26.67;31.697
2;17;1169;4.8;5.3;4.8;5.4;298.8;112.0;99.3;409.5;458.8452;411.08;6.983;5.17;6.675; 28.16 ;26.16;31.42
2;18;1170;5.4;5.1;5.3;5.1;0.0;112.0;103.4;239.3;227.2037;209.43;5.642;4.61;6.965; 27.78 ;25.71;30.138
2;19;1171;5.6;4.9;5.5;4.9;0.0;112.0;126.9;51.1;32.4767;51.59;4.842;4.46;6.757; 27.40 ;25.39;28.541
2;20;1172;5.4;4.8;5.5;4.8;0.0;112.0;140.6;0;0;0;4.733;4.6;6.408; 27.21 ;25.22;27.449
2;21;1173;5.2;5.1;5.2;5.1;0.0;112.0;126.9;0;0;0;3.8;4.44;5.564; 27.02 ;25.05;26.833
2;22;1174;5.1;5.0;5.1;5.0;0.0;112.0;99.3;0;0;0;4.067;4.36;4.549; 26.82 ;24.88;26.434
2;23;1175;5.1;5.2;5.2;5.2;0.0;112.0;42.7;0;0;0;2.717;4.33;4.181; 26.63 ;24.71;26.18
2;24;1176;4.9;5.2;4.9;5.1;0.0;112.0;18.4;0;0;0;1.75;4.34;3.701; 26.44 ;24.57;25.849
2;1;1177;4.7;4.7;4.6;4.6;0.0;112.0;10.0;0;0;0;1.308;4.36;3.664; 26.25 ;24.49;25.677
2;2;1178;4.7;4.4;4.7;4.3;0.0;112.0;2.5;0;0;0;1.217;4.43;3.566; 26.05 ;24.44;25.309
2;3;1179;4.6;4.6;4.6;4.6;0.0;112.0;3.8;0;0;0;1.375;4.71;3.354; 25.86 ;24.73;25.172
2;4;1180;4.5;5.2;4.4;5.3;0.0;112.0;7.5;0;0;0;1.492;5.42;3.435; 25.67 ;25.94;24.88
2;5;1181;4.4;5.0;4.5;4.9;0.0;112.0;16.3;0;0;0;1.45;5.79;3.535; 25.48 ;27.44;24.614
2;6;1182;4.4;5.4;4.4;5.4;0.0;112.0;42.7;0;0;0;1.617;5.63;3.595; 25.28 ;28.86;24.557
2;7;1183;4.5;5.6;4.4;5.6;0.0;112.0;113.1;0;0.0016;0;2.017;5.49;3.497; 25.09 ;30.04;24.291
2;8;1184;4.6;5.5;4.7;5.4;0.0;112.0;191.7;36;62.4945;32.1;2.617;5.46;3.781; 24.90 ;30.98;24.424
2;9;1185;4.5;5.2;4.6;5.2;298.8;112.0;72.6;206.2;265.9047;163.15;3.617;5.53;5.085; 25.57 ;31.60;25.624
2;10;1186;4.4;5.2;4.4;5.3;298.8;112.0;84.2;285.3;513.4142;344.03;3.658;5.74;5.888; 26.23 ;31.80;27.293
2;11;1187;4.6;5.1;4.6;5.1;298.8;112.0;70.4;433.5;749.2214;484.43;3.75;6.14;6.337; 26.90 ;31.63;29.112
2;12;1188;4.7;5.0;4.7;5.0;298.8;112.0;226.2;519.6;893.1505;584.27;4.333;6.68;6.281; 27.57 ;31.04;30.445
2;13;1189;4.6;5.1;4.6;5.1;298.8;112.0;324.2;614.7;965.8621;652.02;5.767;7.17;6.087; 28.23 ;30.00;31.521
2;14;1190;4.5;5.2;4.5;5.2;298.8;112.0;451.1;853;956.8967;630.94;5.983;7.35;6.007; 28.90 ;28.63;32.011
2;15;1191;4.7;5.0;4.7;5.0;298.8;112.0;256.1;794;859.4304;516.33;6.792;6.93;5.956; 28.58 ;27.49;31.897
2;16;1192;4.8;5.1;4.8;5.1;298.8;112.0;58.9;634.8;700.6309;496.45;7.233;6.42;6.334; 28.26 ;26.71;31.729
2;17;1193;4.8;5.3;4.7;5.3;298.8;112.0;99.3;407.5;481.5923;335.46;6.558;5.88;6.681; 27.94 ;26.01;31.01
2;18;1194;5.4;5.1;5.4;5.1;0.0;112.0;103.4;239.3;236.5015;193.18;5.15;5.4;6.768; 27.62 ;25.52;30.015
2;19;1195;5.6;4.9;5.5;4.9;0.0;112.0;126.9;55.1;34.8505;56.52;4.683;5.21;6.321; 27.30 ;25.16;28.712
2;20;1196;5.4;4.8;5.4;4.7;0.0;112.0;140.6;0;0;0;4.083;5;6.124; 27.08 ;24.82;27.733
2;21;1197;5.2;5.1;5.2;5.0;0.0;112.0;126.9;0;0;0;3.608;4.97;5.716; 26.85 ;24.58;27.008
2;22;1198;5.1;5.0;5.1;5.0;0.0;112.0;99.3;0;0;0;3.817;4.88;5.02; 26.63 ;24.35;26.447
2;23;1199;5.1;5.2;5.2;5.1;0.0;112.0;42.7;0;0;0;3.2;4.81;4.684; 26.41 ;24.15;25.964
2;24;1200;4.9;5.2;4.9;5.1;0.0;112.0;18.4;0;0;0;2.275;4.51;4.46; 26.18 ;23.98;25.541
2;1;1201;4.7;4.7;4.7;4.7;0.0;112.0;10.0;0;0;0;3.008;4.29;4.356; 25.96 ;23.83;25.246
2;2;1202;4.7;4.4;4.6;4.4;0.0;112.0;2.5;0;0;0;3.175;4.31;4.381; 25.74 ;23.74;25.009
2;3;1203;4.6;4.6;4.5;4.6;0.0;112.0;3.8;0;0;0;2.017;4.68;4.351; 25.52 ;24.01;24.924
2;4;1204;4.5;5.2;4.6;5.3;0.0;112.0;7.5;0;0;0;1.725;5.51;4.384; 25.29 ;25.02;24.737
2;5;1205;4.4;5.0;4.5;5.0;0.0;112.0;16.3;0;0;0;0.8;6.29;4.625; 25.07 ;26.48;24.609
2;6;1206;4.4;5.4;4.3;5.4;0.0;112.0;42.7;0;0;0;0.833;6.34;4.486; 24.85 ;27.77;24.575
2;7;1207;4.5;5.6;4.5;5.6;0.0;112.0;113.1;0;0.0025;0;1.483;6.04;4.225; 24.62 ;28.81;24.555
2;8;1208;4.6;5.5;4.6;5.4;0.0;112.0;191.7;34;66.4479;25.8;3.017;5.71;4.053; 24.40 ;29.55;24.786
2;9;1209;4.5;5.2;4.4;5.1;298.8;112.0;72.6;199.2;270.5636;150.55;4.45;5.68;5.198; 25.27 ;30.19;25.805
2;10;1210;4.4;5.2;4.3;5.2;298.8;112.0;84.2;336.4;508.73;358.89;5.533;5.74;6.219; 26.13 ;30.44;27.525
2;11;1211;4.6;5.1;4.5;5.1;298.8;112.0;70.4;480.6;714.9882;466.51;5.383;5.74;6.432; 27.00 ;30.39;29.056
2;12;1212;4.7;5.0;4.7;5.0;298.8;112.0;226.2;583.7;855.5073;469.17;4.775;5.8;6.191; 27.87 ;30.03;29.913
2;13;1213;4.6;5.1;4.6;5.1;298.8;112.0;324.2;557.7;911.9983;581.71;5.625;5.96;6.138; 28.73 ;29.31;30.806
2;14;1214;4.5;5.2;4.5;5.1;298.8;112.0;451.1;667.8;936.5317;584.96;6.492;5.69;6.263; 29.60 ;28.10;31.158
2;15;1215;4.7;5.0;4.7;5.0;298.8;112.0;256.1;771.9;847.9169;570.19;5.942;5.53;6.441; 29.26 ;27.06;31.369
2;16;1216;4.8;5.1;4.9;5.1;298.8;112.0;58.9;583.7;681.7621;431.56;6.458;5.68;6.56; 28.92 ;26.51;31.082
2;17;1217;4.8;5.3;4.8;5.3;298.8;112.0;99.3;373.4;471.2018;340.58;5.517;5.58;6.584; 28.58 ;26.10;30.835
2;18;1218;5.4;5.1;5.4;5.0;0.0;112.0;103.4;248.3;231.5091;172.31;4.767;5.18;6.449; 28.24 ;25.67;30.156
2;19;1219;5.6;4.9;5.6;5.0;0.0;112.0;126.9;58.1;33.8836;52.87;4.342;4.87;5.887; 27.90 ;25.31;29.189
2;20;1220;5.4;4.8;5.4;4.7;0.0;112.0;140.6;0;0;0;4.35;4.88;5.965; 27.65 ;24.98;28.155
2;21;1221;5.2;5.1;5.3;5.1;0.0;112.0;126.9;0;0;0;5.1;4.93;6.07; 27.41 ;24.65;27.245
2;22;1222;5.1;5.0;5.2;5.0;0.0;112.0;99.3;0;0;0;4.783;5.22;5.636; 27.16 ;24.46;26.522
2;23;1223;5.1;5.2;5.0;5.2;0.0;112.0;42.7;0;0;0;3.358;5.45;5.163; 26.92 ;24.29;25.986
